applicant_id,count,default_rate,feature,pays,secteur_activite,zone,date_demande
FIN-1042-1405,1,0.0,applicant_id,,,,
FIN-1042-1406,1,0.0,applicant_id,,,,
FIN-1042-1407,1,0.0,applicant_id,,,,
FIN-1042-1408,1,0.0,applicant_id,,,,
FIN-1042-1409,1,0.0,applicant_id,,,,
FIN-1046-1412,1,0.0,applicant_id,,,,
FIN-1042-1410,1,0.0,applicant_id,,,,
FIN-1046-1411,1,0.0,applicant_id,,,,
FIN-1042-1403,1,0.0,applicant_id,,,,
FIN-1042-1377,1,0.0,applicant_id,,,,
FIN-1042-1378,1,0.0,applicant_id,,,,
FIN-1042-1379,1,0.0,applicant_id,,,,
FIN-1042-1380,1,0.0,applicant_id,,,,
FIN-1042-1381,1,0.0,applicant_id,,,,
FIN-1042-1382,1,0.0,applicant_id,,,,
FIN-1042-1383,1,0.0,applicant_id,,,,
FIN-1046-1419,1,0.0,applicant_id,,,,
FIN-1042-1385,1,0.0,applicant_id,,,,
FIN-1042-1395,1,0.0,applicant_id,,,,
FIN-1042-1387,1,0.0,applicant_id,,,,
FIN-1042-1388,1,0.0,applicant_id,,,,
FIN-1042-1389,1,0.0,applicant_id,,,,
FIN-1042-1390,1,0.0,applicant_id,,,,
FIN-1046-1418,1,0.0,applicant_id,,,,
FIN-1046-1417,1,0.0,applicant_id,,,,
FIN-1046-1416,1,0.0,applicant_id,,,,
FIN-1042-1393,1,0.0,applicant_id,,,,
FIN-1042-1394,1,0.0,applicant_id,,,,
FIN-1042-1386,1,0.0,applicant_id,,,,
FIN-1046-1401,1,0.0,applicant_id,,,,
FIN-1042-1431,1,0.0,applicant_id,,,,
FIN-1042-1432,1,0.0,applicant_id,,,,
FIN-1042-1433,1,0.0,applicant_id,,,,
FIN-1042-1434,1,0.0,applicant_id,,,,
FIN-1046-1400,1,0.0,applicant_id,,,,
FIN-1046-1399,1,0.0,applicant_id,,,,
FIN-1042-1436,1,0.0,applicant_id,,,,
FIN-1042-1437,1,0.0,applicant_id,,,,
FIN-1042-1412,1,0.0,applicant_id,,,,
FIN-1042-1439,1,0.0,applicant_id,,,,
FIN-1042-1440,1,0.0,applicant_id,,,,
FIN-1042-1441,1,0.0,applicant_id,,,,
FIN-1042-1442,1,0.0,applicant_id,,,,
FIN-1042-1443,1,0.0,applicant_id,,,,
FIN-1042-1444,1,0.0,applicant_id,,,,
FIN-1042-1445,1,0.0,applicant_id,,,,
FIN-1042-1447,1,0.0,applicant_id,,,,
FIN-1046-1397,1,0.0,applicant_id,,,,
FIN-1042-1438,1,0.0,applicant_id,,,,
FIN-1046-1410,1,0.0,applicant_id,,,,
FIN-1046-1409,1,0.0,applicant_id,,,,
FIN-1046-1408,1,0.0,applicant_id,,,,
FIN-1042-1414,1,0.0,applicant_id,,,,
FIN-1042-1415,1,0.0,applicant_id,,,,
FIN-1042-1416,1,0.0,applicant_id,,,,
FIN-1042-1417,1,0.0,applicant_id,,,,
FIN-1046-1407,1,0.0,applicant_id,,,,
FIN-1042-1419,1,0.0,applicant_id,,,,
FIN-1046-1402,1,0.0,applicant_id,,,,
FIN-1046-1406,1,0.0,applicant_id,,,,
FIN-1042-1422,1,0.0,applicant_id,,,,
FIN-1042-1423,1,0.0,applicant_id,,,,
FIN-1046-1405,1,0.0,applicant_id,,,,
FIN-1042-1425,1,0.0,applicant_id,,,,
FIN-1046-1404,1,0.0,applicant_id,,,,
FIN-1042-1426,1,0.0,applicant_id,,,,
FIN-1042-1427,1,0.0,applicant_id,,,,
FIN-1046-1403,1,0.0,applicant_id,,,,
FIN-1042-1428,1,0.0,applicant_id,,,,
FIN-1042-1420,1,0.0,applicant_id,,,,
FIN-1042-1319,1,0.0,applicant_id,,,,
FIN-1042-1320,1,0.0,applicant_id,,,,
FIN-1042-1321,1,0.0,applicant_id,,,,
FIN-1042-1322,1,0.0,applicant_id,,,,
FIN-1042-1323,1,0.0,applicant_id,,,,
FIN-1042-1324,1,0.0,applicant_id,,,,
FIN-1046-1428,1,0.0,applicant_id,,,,
FIN-1042-1326,1,0.0,applicant_id,,,,
FIN-1042-1327,1,0.0,applicant_id,,,,
FIN-1042-1376,1,0.0,applicant_id,,,,
FIN-1046-1426,1,0.0,applicant_id,,,,
FIN-1042-1330,1,0.0,applicant_id,,,,
FIN-1042-1331,1,0.0,applicant_id,,,,
FIN-1042-1332,1,0.0,applicant_id,,,,
FIN-1042-1333,1,0.0,applicant_id,,,,
FIN-1042-1334,1,0.0,applicant_id,,,,
FIN-1042-1335,1,0.0,applicant_id,,,,
FIN-1042-1336,1,0.0,applicant_id,,,,
FIN-1042-1337,1,0.0,applicant_id,,,,
FIN-1042-1329,1,0.0,applicant_id,,,,
FIN-1046-1434,1,0.0,applicant_id,,,,
FIN-1042-1299,1,0.0,applicant_id,,,,
FIN-1046-1433,1,0.0,applicant_id,,,,
FIN-1042-1300,1,0.0,applicant_id,,,,
FIN-1042-1302,1,0.0,applicant_id,,,,
FIN-1042-1304,1,0.0,applicant_id,,,,
FIN-1042-1305,1,0.0,applicant_id,,,,
FIN-1042-1306,1,0.0,applicant_id,,,,
FIN-1042-1307,1,0.0,applicant_id,,,,
FIN-1042-1318,1,0.0,applicant_id,,,,
FIN-1042-1308,1,0.0,applicant_id,,,,
FIN-1042-1309,1,0.0,applicant_id,,,,
FIN-1042-1310,1,0.0,applicant_id,,,,
FIN-1042-1311,1,0.0,applicant_id,,,,
FIN-1042-1312,1,0.0,applicant_id,,,,
FIN-1042-1313,1,0.0,applicant_id,,,,
FIN-1042-1314,1,0.0,applicant_id,,,,
FIN-1046-1430,1,0.0,applicant_id,,,,
FIN-1042-1316,1,0.0,applicant_id,,,,
FIN-1042-1317,1,0.0,applicant_id,,,,
FIN-1046-1431,1,0.0,applicant_id,,,,
FIN-1042-1358,1,0.0,applicant_id,,,,
FIN-1042-1359,1,0.0,applicant_id,,,,
FIN-1042-1360,1,0.0,applicant_id,,,,
FIN-1042-1361,1,0.0,applicant_id,,,,
FIN-1042-1362,1,0.0,applicant_id,,,,
FIN-1042-1363,1,0.0,applicant_id,,,,
FIN-1042-1364,1,0.0,applicant_id,,,,
FIN-1046-1422,1,0.0,applicant_id,,,,
FIN-1042-1365,1,0.0,applicant_id,,,,
FIN-1042-1338,1,0.0,applicant_id,,,,
FIN-1046-1421,1,0.0,applicant_id,,,,
FIN-1042-1368,1,0.0,applicant_id,,,,
FIN-1042-1369,1,0.0,applicant_id,,,,
FIN-1042-1370,1,0.0,applicant_id,,,,
FIN-1042-1371,1,0.0,applicant_id,,,,
FIN-1042-1372,1,0.0,applicant_id,,,,
FIN-1042-1374,1,0.0,applicant_id,,,,
FIN-1046-1420,1,0.0,applicant_id,,,,
FIN-1042-1375,1,0.0,applicant_id,,,,
FIN-1042-1366,1,0.0,applicant_id,,,,
FIN-1042-1339,1,0.0,applicant_id,,,,
FIN-1042-1340,1,0.0,applicant_id,,,,
FIN-1046-1425,1,0.0,applicant_id,,,,
FIN-1042-1341,1,0.0,applicant_id,,,,
FIN-1042-1342,1,0.0,applicant_id,,,,
FIN-1046-1424,1,0.0,applicant_id,,,,
FIN-1046-1423,1,0.0,applicant_id,,,,
FIN-1042-1344,1,0.0,applicant_id,,,,
FIN-1042-1345,1,0.0,applicant_id,,,,
FIN-1042-1357,1,0.0,applicant_id,,,,
FIN-1042-1347,1,0.0,applicant_id,,,,
FIN-1042-1348,1,0.0,applicant_id,,,,
FIN-1042-1349,1,0.0,applicant_id,,,,
FIN-1042-1350,1,0.0,applicant_id,,,,
FIN-1042-1351,1,0.0,applicant_id,,,,
FIN-1042-1352,1,0.0,applicant_id,,,,
FIN-1042-1353,1,0.0,applicant_id,,,,
FIN-1042-1354,1,0.0,applicant_id,,,,
FIN-1042-1355,1,0.0,applicant_id,,,,
FIN-1042-1356,1,0.0,applicant_id,,,,
FIN-1042-1346,1,0.0,applicant_id,,,,
FIN-1042-1550,1,0.0,applicant_id,,,,
FIN-1042-1551,1,0.0,applicant_id,,,,
FIN-1042-1552,1,0.0,applicant_id,,,,
FIN-1042-1553,1,0.0,applicant_id,,,,
FIN-1042-1554,1,0.0,applicant_id,,,,
FIN-1046-1379,1,0.0,applicant_id,,,,
FIN-1042-1556,1,0.0,applicant_id,,,,
FIN-1042-1557,1,0.0,applicant_id,,,,
FIN-1042-1558,1,0.0,applicant_id,,,,
FIN-1046-1396,1,0.0,applicant_id,,,,
FIN-1046-1378,1,0.0,applicant_id,,,,
FIN-1042-1560,1,0.0,applicant_id,,,,
FIN-1042-1561,1,0.0,applicant_id,,,,
FIN-1042-1562,1,0.0,applicant_id,,,,
FIN-1042-1563,1,0.0,applicant_id,,,,
FIN-1046-1377,1,0.0,applicant_id,,,,
FIN-1042-1565,1,0.0,applicant_id,,,,
FIN-1042-1566,1,0.0,applicant_id,,,,
FIN-1046-1376,1,0.0,applicant_id,,,,
FIN-1042-1559,1,0.0,applicant_id,,,,
FIN-1042-1529,1,0.0,applicant_id,,,,
FIN-1042-1530,1,0.0,applicant_id,,,,
FIN-1042-1531,1,0.0,applicant_id,,,,
FIN-1042-1532,1,0.0,applicant_id,,,,
FIN-1042-1533,1,0.0,applicant_id,,,,
FIN-1046-1384,1,0.0,applicant_id,,,,
FIN-1042-1534,1,0.0,applicant_id,,,,
FIN-1042-1535,1,0.0,applicant_id,,,,
FIN-1042-1536,1,0.0,applicant_id,,,,
FIN-1042-1549,1,0.0,applicant_id,,,,
FIN-1042-1538,1,0.0,applicant_id,,,,
FIN-1042-1539,1,0.0,applicant_id,,,,
FIN-1042-1540,1,0.0,applicant_id,,,,
FIN-1046-1382,1,0.0,applicant_id,,,,
FIN-1042-1542,1,0.0,applicant_id,,,,
FIN-1042-1543,1,0.0,applicant_id,,,,
FIN-1046-1381,1,0.0,applicant_id,,,,
FIN-1042-1544,1,0.0,applicant_id,,,,
FIN-1046-1380,1,0.0,applicant_id,,,,
FIN-1042-1548,1,0.0,applicant_id,,,,
FIN-1042-1537,1,0.0,applicant_id,,,,
FIN-1042-1589,1,0.0,applicant_id,,,,
FIN-1042-1590,1,0.0,applicant_id,,,,
FIN-1042-1591,1,0.0,applicant_id,,,,
FIN-1042-1592,1,0.0,applicant_id,,,,
FIN-1046-1368,1,0.0,applicant_id,,,,
FIN-1042-1594,1,0.0,applicant_id,,,,
FIN-1042-1595,1,0.0,applicant_id,,,,
FIN-1042-1596,1,0.0,applicant_id,,,,
FIN-1046-1367,1,0.0,applicant_id,,,,
FIN-1046-1374,1,0.0,applicant_id,,,,
FIN-1042-1597,1,0.0,applicant_id,,,,
FIN-1042-1598,1,0.0,applicant_id,,,,
FIN-1042-1599,1,0.0,applicant_id,,,,
FIN-1042-1600,1,0.0,applicant_id,,,,
FIN-1042-1601,1,0.0,applicant_id,,,,
FIN-1042-1602,1,0.0,applicant_id,,,,
FIN-1042-1603,1,0.0,applicant_id,,,,
FIN-1042-1604,1,0.0,applicant_id,,,,
FIN-1046-1365,1,0.0,applicant_id,,,,
FIN-1046-1366,1,0.0,applicant_id,,,,
FIN-1042-1569,1,0.0,applicant_id,,,,
FIN-1042-1570,1,0.0,applicant_id,,,,
FIN-1042-1571,1,0.0,applicant_id,,,,
FIN-1042-1572,1,0.0,applicant_id,,,,
FIN-1042-1573,1,0.0,applicant_id,,,,
FIN-1042-1574,1,0.0,applicant_id,,,,
FIN-1046-1373,1,0.0,applicant_id,,,,
FIN-1042-1575,1,0.0,applicant_id,,,,
FIN-1042-1576,1,0.0,applicant_id,,,,
FIN-1042-1588,1,0.0,applicant_id,,,,
FIN-1046-1372,1,0.0,applicant_id,,,,
FIN-1046-1371,1,0.0,applicant_id,,,,
FIN-1042-1579,1,0.0,applicant_id,,,,
FIN-1042-1581,1,0.0,applicant_id,,,,
FIN-1042-1582,1,0.0,applicant_id,,,,
FIN-1042-1583,1,0.0,applicant_id,,,,
FIN-1042-1584,1,0.0,applicant_id,,,,
FIN-1046-1369,1,0.0,applicant_id,,,,
FIN-1042-1586,1,0.0,applicant_id,,,,
FIN-1042-1587,1,0.0,applicant_id,,,,
FIN-1042-1577,1,0.0,applicant_id,,,,
FIN-1042-1469,1,0.0,applicant_id,,,,
FIN-1042-1470,1,0.0,applicant_id,,,,
FIN-1042-1471,1,0.0,applicant_id,,,,
FIN-1042-1472,1,0.0,applicant_id,,,,
FIN-1042-1473,1,0.0,applicant_id,,,,
FIN-1042-1474,1,0.0,applicant_id,,,,
FIN-1042-1475,1,0.0,applicant_id,,,,
FIN-1042-1476,1,0.0,applicant_id,,,,
FIN-1046-1391,1,0.0,applicant_id,,,,
FIN-1042-1528,1,0.0,applicant_id,,,,
FIN-1042-1479,1,0.0,applicant_id,,,,
FIN-1042-1480,1,0.0,applicant_id,,,,
FIN-1042-1481,1,0.0,applicant_id,,,,
FIN-1042-1482,1,0.0,applicant_id,,,,
FIN-1042-1483,1,0.0,applicant_id,,,,
FIN-1042-1485,1,0.0,applicant_id,,,,
FIN-1042-1486,1,0.0,applicant_id,,,,
FIN-1042-1487,1,0.0,applicant_id,,,,
FIN-1042-1488,1,0.0,applicant_id,,,,
FIN-1042-1478,1,0.0,applicant_id,,,,
FIN-1042-1449,1,0.0,applicant_id,,,,
FIN-1046-1395,1,0.0,applicant_id,,,,
FIN-1042-1451,1,0.0,applicant_id,,,,
FIN-1042-1452,1,0.0,applicant_id,,,,
FIN-1042-1453,1,0.0,applicant_id,,,,
FIN-1046-1394,1,0.0,applicant_id,,,,
FIN-1042-1455,1,0.0,applicant_id,,,,
FIN-1042-1456,1,0.0,applicant_id,,,,
FIN-1042-1457,1,0.0,applicant_id,,,,
FIN-1042-1467,1,0.0,applicant_id,,,,
FIN-1046-1393,1,0.0,applicant_id,,,,
FIN-1042-1459,1,0.0,applicant_id,,,,
FIN-1042-1460,1,0.0,applicant_id,,,,
FIN-1042-1461,1,0.0,applicant_id,,,,
FIN-1042-1462,1,0.0,applicant_id,,,,
FIN-1046-1392,1,0.0,applicant_id,,,,
FIN-1042-1463,1,0.0,applicant_id,,,,
FIN-1042-1464,1,0.0,applicant_id,,,,
FIN-1042-1465,1,0.0,applicant_id,,,,
FIN-1042-1466,1,0.0,applicant_id,,,,
FIN-1042-1458,1,0.0,applicant_id,,,,
FIN-1042-1510,1,0.0,applicant_id,,,,
FIN-1046-1385,1,0.0,applicant_id,,,,
FIN-1042-1511,1,0.0,applicant_id,,,,
FIN-1042-1512,1,0.0,applicant_id,,,,
FIN-1042-1513,1,0.0,applicant_id,,,,
FIN-1042-1514,1,0.0,applicant_id,,,,
FIN-1042-1515,1,0.0,applicant_id,,,,
FIN-1042-1516,1,0.0,applicant_id,,,,
FIN-1042-1517,1,0.0,applicant_id,,,,
FIN-1042-1489,1,0.0,applicant_id,,,,
FIN-1042-1519,1,0.0,applicant_id,,,,
FIN-1042-1520,1,0.0,applicant_id,,,,
FIN-1042-1521,1,0.0,applicant_id,,,,
FIN-1042-1522,1,0.0,applicant_id,,,,
FIN-1042-1523,1,0.0,applicant_id,,,,
FIN-1042-1524,1,0.0,applicant_id,,,,
FIN-1042-1525,1,0.0,applicant_id,,,,
FIN-1042-1526,1,0.0,applicant_id,,,,
FIN-1042-1527,1,0.0,applicant_id,,,,
FIN-1042-1518,1,0.0,applicant_id,,,,
FIN-1042-1490,1,0.0,applicant_id,,,,
FIN-1046-1389,1,0.0,applicant_id,,,,
FIN-1042-1492,1,0.0,applicant_id,,,,
FIN-1042-1493,1,0.0,applicant_id,,,,
FIN-1042-1494,1,0.0,applicant_id,,,,
FIN-1042-1495,1,0.0,applicant_id,,,,
FIN-1046-1388,1,0.0,applicant_id,,,,
FIN-1046-1387,1,0.0,applicant_id,,,,
FIN-1042-1497,1,0.0,applicant_id,,,,
FIN-1042-1509,1,0.0,applicant_id,,,,
FIN-1042-1499,1,0.0,applicant_id,,,,
FIN-1042-1500,1,0.0,applicant_id,,,,
FIN-1042-1501,1,0.0,applicant_id,,,,
FIN-1042-1502,1,0.0,applicant_id,,,,
FIN-1042-1503,1,0.0,applicant_id,,,,
FIN-1042-1504,1,0.0,applicant_id,,,,
FIN-1042-1505,1,0.0,applicant_id,,,,
FIN-1046-1386,1,0.0,applicant_id,,,,
FIN-1042-1507,1,0.0,applicant_id,,,,
FIN-1042-1508,1,0.0,applicant_id,,,,
FIN-1042-1498,1,0.0,applicant_id,,,,
FIN-1042-1090,1,0.0,applicant_id,,,,
FIN-1042-1091,1,0.0,applicant_id,,,,
FIN-1042-1092,1,0.0,applicant_id,,,,
FIN-1042-1093,1,0.0,applicant_id,,,,
FIN-1042-1094,1,0.0,applicant_id,,,,
FIN-1046-1484,1,0.0,applicant_id,,,,
FIN-1042-1095,1,0.0,applicant_id,,,,
FIN-1042-1096,1,0.0,applicant_id,,,,
FIN-1042-1097,1,0.0,applicant_id,,,,
FIN-1042-1298,1,0.0,applicant_id,,,,
FIN-1042-1099,1,0.0,applicant_id,,,,
FIN-1042-1100,1,0.0,applicant_id,,,,
FIN-1042-1101,1,0.0,applicant_id,,,,
FIN-1046-1483,1,0.0,applicant_id,,,,
FIN-1042-1103,1,0.0,applicant_id,,,,
FIN-1042-1104,1,0.0,applicant_id,,,,
FIN-1042-1105,1,0.0,applicant_id,,,,
FIN-1042-1106,1,0.0,applicant_id,,,,
FIN-1042-1107,1,0.0,applicant_id,,,,
FIN-1042-1098,1,0.0,applicant_id,,,,
FIN-1042-1073,1,0.0,applicant_id,,,,
FIN-1046-1490,1,0.0,applicant_id,,,,
FIN-1042-1074,1,0.0,applicant_id,,,,
FIN-1042-1075,1,0.0,applicant_id,,,,
FIN-1046-1489,1,0.0,applicant_id,,,,
FIN-1042-1076,1,0.0,applicant_id,,,,
FIN-1042-1077,1,0.0,applicant_id,,,,
FIN-1042-1078,1,0.0,applicant_id,,,,
FIN-1046-1488,1,0.0,applicant_id,,,,
FIN-1042-1089,1,0.0,applicant_id,,,,
FIN-1042-1081,1,0.0,applicant_id,,,,
FIN-1046-1487,1,0.0,applicant_id,,,,
FIN-1046-1486,1,0.0,applicant_id,,,,
FIN-1042-1083,1,0.0,applicant_id,,,,
FIN-1042-1084,1,0.0,applicant_id,,,,
FIN-1042-1085,1,0.0,applicant_id,,,,
FIN-1042-1086,1,0.0,applicant_id,,,,
FIN-1042-1087,1,0.0,applicant_id,,,,
FIN-1046-1485,1,0.0,applicant_id,,,,
FIN-1042-1088,1,0.0,applicant_id,,,,
FIN-1042-1080,1,0.0,applicant_id,,,,
FIN-1042-1128,1,0.0,applicant_id,,,,
FIN-1042-1129,1,0.0,applicant_id,,,,
FIN-1046-1478,1,0.0,applicant_id,,,,
FIN-1042-1130,1,0.0,applicant_id,,,,
FIN-1042-1131,1,0.0,applicant_id,,,,
FIN-1042-1133,1,0.0,applicant_id,,,,
FIN-1042-1134,1,0.0,applicant_id,,,,
FIN-1042-1135,1,0.0,applicant_id,,,,
FIN-1046-1477,1,0.0,applicant_id,,,,
FIN-1042-1108,1,0.0,applicant_id,,,,
FIN-1042-1137,1,0.0,applicant_id,,,,
FIN-1046-1476,1,0.0,applicant_id,,,,
FIN-1042-1139,1,0.0,applicant_id,,,,
FIN-1042-1140,1,0.0,applicant_id,,,,
FIN-1042-1141,1,0.0,applicant_id,,,,
FIN-1042-1142,1,0.0,applicant_id,,,,
FIN-1042-1143,1,0.0,applicant_id,,,,
FIN-1042-1144,1,0.0,applicant_id,,,,
FIN-1042-1145,1,0.0,applicant_id,,,,
FIN-1042-1136,1,0.0,applicant_id,,,,
FIN-1042-1110,1,0.0,applicant_id,,,,
FIN-1042-1111,1,0.0,applicant_id,,,,
FIN-1042-1112,1,0.0,applicant_id,,,,
FIN-1042-1113,1,0.0,applicant_id,,,,
FIN-1046-1482,1,0.0,applicant_id,,,,
FIN-1042-1114,1,0.0,applicant_id,,,,
FIN-1042-1115,1,0.0,applicant_id,,,,
FIN-1042-1116,1,0.0,applicant_id,,,,
FIN-1042-1117,1,0.0,applicant_id,,,,
FIN-1042-1127,1,0.0,applicant_id,,,,
FIN-1046-1481,1,0.0,applicant_id,,,,
FIN-1042-1120,1,0.0,applicant_id,,,,
FIN-1042-1121,1,0.0,applicant_id,,,,
FIN-1042-1122,1,0.0,applicant_id,,,,
FIN-1046-1480,1,0.0,applicant_id,,,,
FIN-1042-1123,1,0.0,applicant_id,,,,
FIN-1042-1124,1,0.0,applicant_id,,,,
FIN-1042-1125,1,0.0,applicant_id,,,,
FIN-1046-1479,1,0.0,applicant_id,,,,
FIN-1042-1126,1,0.0,applicant_id,,,,
FIN-1042-1118,1,0.0,applicant_id,,,,
FIN-1042-1015,1,0.0,applicant_id,,,,
FIN-1042-1016,1,0.0,applicant_id,,,,
FIN-1042-1017,1,0.0,applicant_id,,,,
FIN-1046-1500,1,0.0,applicant_id,,,,
FIN-1042-1019,1,0.0,applicant_id,,,,
FIN-1042-1020,1,0.0,applicant_id,,,,
FIN-1042-1021,1,0.0,applicant_id,,,,
FIN-1042-1022,1,0.0,applicant_id,,,,
FIN-1042-1023,1,0.0,applicant_id,,,,
FIN-1046-1491,1,0.0,applicant_id,,,,
FIN-1046-1499,1,0.0,applicant_id,,,,
FIN-1042-1025,1,0.0,applicant_id,,,,
FIN-1042-1026,1,0.0,applicant_id,,,,
FIN-1042-1027,1,0.0,applicant_id,,,,
FIN-1042-1028,1,0.0,applicant_id,,,,
FIN-1042-1029,1,0.0,applicant_id,,,,
FIN-1046-1498,1,0.0,applicant_id,,,,
FIN-1042-1031,1,0.0,applicant_id,,,,
FIN-1042-1032,1,0.0,applicant_id,,,,
FIN-1042-1024,1,0.0,applicant_id,,,,
FIN-1046-1505,1,0.0,applicant_id,,,,
FIN-1041-1996,1,0.0,applicant_id,,,,
FIN-1041-1997,1,0.0,applicant_id,,,,
FIN-1041-1998,1,0.0,applicant_id,,,,
FIN-1046-1504,1,0.0,applicant_id,,,,
FIN-1041-1999,1,0.0,applicant_id,,,,
FIN-1042-1000,1,0.0,applicant_id,,,,
FIN-1042-1001,1,0.0,applicant_id,,,,
FIN-1042-1002,1,0.0,applicant_id,,,,
FIN-1042-1014,1,0.0,applicant_id,,,,
FIN-1042-1004,1,0.0,applicant_id,,,,
FIN-1042-1005,1,0.0,applicant_id,,,,
FIN-1042-1006,1,0.0,applicant_id,,,,
FIN-1042-1007,1,0.0,applicant_id,,,,
FIN-1046-1502,1,0.0,applicant_id,,,,
FIN-1042-1009,1,0.0,applicant_id,,,,
FIN-1042-1010,1,0.0,applicant_id,,,,
FIN-1042-1011,1,0.0,applicant_id,,,,
FIN-1042-1012,1,0.0,applicant_id,,,,
FIN-1046-1501,1,0.0,applicant_id,,,,
FIN-1042-1003,1,0.0,applicant_id,,,,
FIN-1042-1053,1,0.0,applicant_id,,,,
FIN-1046-1494,1,0.0,applicant_id,,,,
FIN-1042-1055,1,0.0,applicant_id,,,,
FIN-1042-1056,1,0.0,applicant_id,,,,
FIN-1042-1057,1,0.0,applicant_id,,,,
FIN-1042-1058,1,0.0,applicant_id,,,,
FIN-1042-1059,1,0.0,applicant_id,,,,
FIN-1042-1060,1,0.0,applicant_id,,,,
FIN-1042-1061,1,0.0,applicant_id,,,,
FIN-1042-1033,1,0.0,applicant_id,,,,
FIN-1042-1063,1,0.0,applicant_id,,,,
FIN-1042-1064,1,0.0,applicant_id,,,,
FIN-1042-1066,1,0.0,applicant_id,,,,
FIN-1042-1067,1,0.0,applicant_id,,,,
FIN-1042-1068,1,0.0,applicant_id,,,,
FIN-1042-1069,1,0.0,applicant_id,,,,
FIN-1042-1070,1,0.0,applicant_id,,,,
FIN-1042-1071,1,0.0,applicant_id,,,,
FIN-1042-1072,1,0.0,applicant_id,,,,
FIN-1042-1062,1,0.0,applicant_id,,,,
FIN-1042-1034,1,0.0,applicant_id,,,,
FIN-1042-1035,1,0.0,applicant_id,,,,
FIN-1042-1036,1,0.0,applicant_id,,,,
FIN-1042-1037,1,0.0,applicant_id,,,,
FIN-1042-1038,1,0.0,applicant_id,,,,
FIN-1042-1039,1,0.0,applicant_id,,,,
FIN-1042-1040,1,0.0,applicant_id,,,,
FIN-1042-1041,1,0.0,applicant_id,,,,
FIN-1042-1042,1,0.0,applicant_id,,,,
FIN-1046-1495,1,0.0,applicant_id,,,,
FIN-1042-1044,1,0.0,applicant_id,,,,
FIN-1042-1045,1,0.0,applicant_id,,,,
FIN-1042-1046,1,0.0,applicant_id,,,,
FIN-1042-1047,1,0.0,applicant_id,,,,
FIN-1042-1048,1,0.0,applicant_id,,,,
FIN-1042-1049,1,0.0,applicant_id,,,,
FIN-1042-1050,1,0.0,applicant_id,,,,
FIN-1042-1051,1,0.0,applicant_id,,,,
FIN-1046-1497,1,0.0,applicant_id,,,,
FIN-1046-1496,1,0.0,applicant_id,,,,
FIN-1042-1043,1,0.0,applicant_id,,,,
FIN-1042-1241,1,0.0,applicant_id,,,,
FIN-1042-1242,1,0.0,applicant_id,,,,
FIN-1046-1443,1,0.0,applicant_id,,,,
FIN-1042-1243,1,0.0,applicant_id,,,,
FIN-1042-1244,1,0.0,applicant_id,,,,
FIN-1042-1245,1,0.0,applicant_id,,,,
FIN-1042-1246,1,0.0,applicant_id,,,,
FIN-1042-1247,1,0.0,applicant_id,,,,
FIN-1046-1442,1,0.0,applicant_id,,,,
FIN-1042-1146,1,0.0,applicant_id,,,,
FIN-1042-1250,1,0.0,applicant_id,,,,
FIN-1042-1251,1,0.0,applicant_id,,,,
FIN-1042-1252,1,0.0,applicant_id,,,,
FIN-1046-1441,1,0.0,applicant_id,,,,
FIN-1042-1254,1,0.0,applicant_id,,,,
FIN-1046-1440,1,0.0,applicant_id,,,,
FIN-1042-1255,1,0.0,applicant_id,,,,
FIN-1042-1256,1,0.0,applicant_id,,,,
FIN-1042-1257,1,0.0,applicant_id,,,,
FIN-1042-1249,1,0.0,applicant_id,,,,
FIN-1042-1222,1,0.0,applicant_id,,,,
FIN-1042-1223,1,0.0,applicant_id,,,,
FIN-1042-1224,1,0.0,applicant_id,,,,
FIN-1042-1225,1,0.0,applicant_id,,,,
FIN-1042-1226,1,0.0,applicant_id,,,,
FIN-1046-1451,1,0.0,applicant_id,,,,
FIN-1046-1450,1,0.0,applicant_id,,,,
FIN-1046-1449,1,0.0,applicant_id,,,,
FIN-1042-1229,1,0.0,applicant_id,,,,
FIN-1042-1240,1,0.0,applicant_id,,,,
FIN-1042-1231,1,0.0,applicant_id,,,,
FIN-1042-1232,1,0.0,applicant_id,,,,
FIN-1042-1233,1,0.0,applicant_id,,,,
FIN-1042-1234,1,0.0,applicant_id,,,,
FIN-1046-1447,1,0.0,applicant_id,,,,
FIN-1042-1235,1,0.0,applicant_id,,,,
FIN-1046-1446,1,0.0,applicant_id,,,,
FIN-1042-1237,1,0.0,applicant_id,,,,
FIN-1042-1238,1,0.0,applicant_id,,,,
FIN-1046-1444,1,0.0,applicant_id,,,,
FIN-1042-1230,1,0.0,applicant_id,,,,
FIN-1046-1437,1,0.0,applicant_id,,,,
FIN-1042-1280,1,0.0,applicant_id,,,,
FIN-1042-1281,1,0.0,applicant_id,,,,
FIN-1046-1436,1,0.0,applicant_id,,,,
FIN-1042-1282,1,0.0,applicant_id,,,,
FIN-1042-1283,1,0.0,applicant_id,,,,
FIN-1042-1284,1,0.0,applicant_id,,,,
FIN-1042-1285,1,0.0,applicant_id,,,,
FIN-1046-1435,1,0.0,applicant_id,,,,
FIN-1042-1258,1,0.0,applicant_id,,,,
FIN-1042-1288,1,0.0,applicant_id,,,,
FIN-1042-1289,1,0.0,applicant_id,,,,
FIN-1042-1290,1,0.0,applicant_id,,,,
FIN-1042-1291,1,0.0,applicant_id,,,,
FIN-1042-1293,1,0.0,applicant_id,,,,
FIN-1042-1294,1,0.0,applicant_id,,,,
