applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,defaut_paiement,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois,flag_primo_demandeur,flag_no_credit_history,flag_anciennete_emploi_missing,score_regularite_pondere,flux_sortant_sur_revenu,anciennete_credit_normalisee,indice_surendettement,revenu_par_credit_actif,anomaly_score,is_anomaly
FIN-1041-1048,37,GAB,Artisanat,1865700.0,16.0,0.409,,2,97.5,Urbain,2025-08-22,0,1135000.0,283750.0,11.0,112.0,4.0,AfriFin COG 37,microfinance,GAB,defaut,513.0,23.0,3.0,0.0,1.0,0.0,0.75,0.0,788.0,18.0,22100.0,24600.0,18.7,MTN,33.0,1,0,0,65.94294181032222,0.0131853995819263,0.0012674271229404,0.0,621900.0,0.06564957754213574,1
FIN-1020-1984,62,CMR,Agriculture,193800.0,91.0,0.402,709.0,0,87.5,Urbain,2023-07-24,0,600000.0,200000.0,8.0,78.0,3.0,KamoFin COG 9,mobile_money,CMR,restructure,475.0,1129.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0,87.0,10.0,462400.0,529300.0,44.5,MTN,7.0,0,1,0,92.53514860475268,2.7311661506707945,0.0113636363636363,0.0,193800.0,0.06543012931641057,1
FIN-1047-1222,39,CMR,Commerce,1118900.0,91.0,0.151,,0,93.5,Urbain,2024-01-27,0,1650000.0,550000.0,11.0,89.0,3.0,PretRapide CAF 22,microfinance,CMR,defaut,516.0,418.0,3.0,0.0,0.0,0.0,1.0,0.0,390.0,7.0,16100.0,16200.0,23.2,MTN,3.0,1,1,0,32.16202917798146,0.0144785056752167,0.0025575447570332,0.0,1118900.0,0.06525427902693148,1
FIN-1042-1957,70,CMR,Service,1560300.0,93.0,0.182,,3,,Peri-urbain,2025-04-23,0,2510000.0,836666.6666666666,13.0,101.0,3.0,CreditPop CMR 40,banque,CMR,restructure,607.0,878.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,570.0,19.0,6000.0,5900.0,9.4,MTN,61.0,1,0,0,38.79506321942387,0.0037813241043389,0.0017513134851138,0.0,390075.0,0.06518101339287763,1
FIN-1047-1296,49,COG,Service,30000.0,31.0,0.411,341.0,3,92.0,Semi-urbain,2023-12-25,1,1320000.0,330000.0,13.0,76.0,4.0,MicroFin GAB 39,banque,CMR,defaut,627.0,1057.0,2.0,0.0,2.0,0.0,0.5,0.0,4.0,14.0,70400.0,64700.0,10.6,MIXTE,72.0,0,0,0,45.47887007617295,2.1566666666666667,0.2,0.0,7500.0,0.06491047780704395,1
FIN-1047-1812,23,CMR,Commerce,156200.0,27.0,2.293,720.0,1,22.2,Peri-urbain,2025-11-25,0,1185000.0,592500.0,8.0,116.0,2.0,ZenithMicro CMR 4,microfinance,CMR,restructure,468.0,1056.0,1.0,0.0,1.0,0.0,0.5,0.0,663.0,11.0,157000.0,176800.0,20.2,ORANGE,53.0,0,0,0,80.57747774059834,1.1318822023047377,0.0015060240963855,1.293,78100.0,0.0648205845747849,1
FIN-1035-1735,52,COG,Artisanat,857500.0,109.0,0.129,336.0,2,,Urbain,2024-08-08,0,3500000.0,875000.0,16.0,98.0,4.0,CapSud CAF 40,microfinance,CAF,restructure,577.0,465.0,2.0,0.0,2.0,0.0,0.5,0.0,165.0,10.0,10800.0,11800.0,27.7,MTN,2.0,0,0,0,30.431560396106637,0.0137609329446064,0.0060240963855421,0.0,285833.3333333333,0.06469269412638812,1
FIN-1005-1427,59,RCA,Service,,34.0,2.416,339.0,2,65.7,Rural,2025-08-19,0,1370000.0,456666.6666666667,17.0,104.0,3.0,AfriFin GAB 49,cooperative,GAB,defaut,587.0,468.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,1136.0,4.0,144200.0,124900.0,11.5,MTN,25.0,0,0,0,37.46811018724704,,0.0008795074758135,1.416,,0.0646160358684863,1
FIN-1010-1858,45,COG,Commerce,578500.0,0.0,2.795,570.0,1,94.3,Urbain,2024-04-07,1,2550000.0,1275000.0,9.0,99.0,2.0,ProximaCredit GAB 11,microfinance,CMR,defaut,507.0,922.0,2.0,0.0,0.0,0.0,1.0,0.0,110.0,,,,,,,0,0,0,,,0.009009009009009,1.795,289250.0,0.06433969115230442,1
FIN-1041-1764,25,TCD,Commerce,,53.0,0.326,302.0,0,,Urbain,2025-06-06,0,1065000.0,355000.0,13.0,110.0,3.0,EsperoFin GAB 45,cooperative,CMR,restructure,554.0,927.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0,102.0,16.0,423300.0,399200.0,15.9,ORANGE,52.0,0,1,0,63.12764142547874,,0.0097087378640776,0.0,,0.06426453266111709,1
FIN-1002-1081,33,CMR,Commerce,106100.0,75.0,2.311,362.0,3,66.1,Urbain,2022-10-23,0,900000.0,225000.0,15.0,100.0,4.0,BarakaCredit CMR 48,mobile_money,CAF,defaut,597.0,1069.0,4.0,0.0,0.0,0.0,1.0,0.0,115.0,18.0,16100.0,13900.0,24.0,MTN,75.0,0,0,0,103.93760016687196,0.1310084825636192,0.0086206896551724,1.311,26525.0,0.06397397291094509,1
FIN-1044-1076,66,CAF,Commerce,341900.0,70.0,0.066,822.0,4,45.5,Urbain,2024-11-07,0,2005000.0,334166.6666666667,17.0,95.0,6.0,EsperoFin GAB 36,banque,GAB,restructure,594.0,413.0,5.0,0.0,1.0,0.0,0.8333333333333334,0.0,85.0,11.0,231900.0,230100.0,50.0,ORANGE,13.0,0,0,0,131.95286648076294,0.6730038022813688,0.0116279069767441,0.0,68380.0,0.06392441823428807,1
FIN-1049-1729,39,CAF,Commerce,146200.0,45.0,0.462,714.0,0,83.4,Peri-urbain,2025-08-27,0,3875000.0,968750.0,24.0,82.0,4.0,BarakaCredit TCD 6,mobile_money,CMR,restructure,643.0,1077.0,2.0,0.0,2.0,0.0,0.5,0.0,627.0,9.0,34700.0,35000.0,45.3,MTN,78.0,0,1,0,197.93598771675607,0.2393980848153215,0.001592356687898,0.0,146200.0,0.06387277604313335,1
FIN-1007-1165,27,CMR,Commerce,30000.0,16.0,2.048,809.0,3,74.7,Urbain,2023-07-07,0,2065000.0,516250.0,24.0,82.0,4.0,CreditPop GAB 17,microfinance,CMR,defaut,694.0,634.0,3.0,0.0,1.0,0.0,0.75,0.0,310.0,,,,,,,0,0,0,,,0.0032154340836012,1.048,7500.0,0.06382004538274333,1
FIN-1025-1549,18,GAB,Commerce,468800.0,10.0,,791.0,0,,Peri-urbain,2023-10-06,0,3825000.0,1275000.0,8.0,87.0,3.0,KamoFin CMR 10,banque,GNQ,restructure,454.0,1004.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0,463.0,17.0,42400.0,38100.0,4.8,ORANGE,45.0,0,1,0,18.377478703147656,0.0812713310580204,0.0021551724137931,0.0,468800.0,0.06353888815313613,1
FIN-1029-1917,40,CMR,Commerce,398300.0,83.0,0.086,818.0,0,90.4,Rural,2025-05-29,0,2600000.0,433333.3333333333,25.0,76.0,6.0,AllianceFin CMR 45,microfinance,GNQ,defaut,471.0,638.0,6.0,0.0,0.0,0.0,1.0,0.0,184.0,11.0,14300.0,12700.0,41.2,ORANGE,6.0,0,1,0,80.17149814107891,0.0318855134320863,0.0054054054054054,0.0,398300.0,0.06338958219129798,1
FIN-1017-1006,72,CAF,Agriculture,970300.0,87.0,,,4,,Urbain,2023-11-30,0,2260000.0,753333.3333333334,18.0,70.0,3.0,AllianceFin CMR 49,banque,COG,defaut,504.0,931.0,3.0,0.0,0.0,0.0,1.0,0.0,73.0,4.0,23700.0,24500.0,12.7,MTN,15.0,1,0,0,35.211876772445216,0.0252499227043182,0.0135135135135135,0.0,194060.0,0.06338300951944986,1
FIN-1005-1759,21,CMR,Agriculture,184600.0,43.0,2.736,331.0,2,74.5,Urbain,2024-04-20,1,1600000.0,400000.0,21.0,96.0,4.0,SolidaCredit COG 8,microfinance,CMR,defaut,514.0,104.0,3.0,0.0,1.0,0.0,0.75,0.0,377.0,11.0,36700.0,41800.0,52.7,MTN,2.0,0,0,0,57.89686761280938,0.2264355362946912,0.0026455026455026,1.7360000000000002,61533.333333333336,0.06319941712394384,1
FIN-1037-1405,28,CMR,Agriculture,103500.0,43.0,0.44,361.0,0,47.4,Peri-urbain,2024-08-05,0,2810000.0,702500.0,21.0,78.0,4.0,ZenithMicro TCD 36,microfinance,CMR,restructure,603.0,208.0,2.0,0.0,2.0,0.0,0.5,0.0,791.0,3.0,88000.0,78300.0,22.5,MTN,74.0,0,1,0,97.14348255456696,0.7565217391304347,0.0012626262626262,0.0,103500.0,0.06311075405483835,1
FIN-1027-1643,41,CAF,Commerce,172100.0,120.0,0.333,386.0,0,45.3,Rural,2025-09-08,0,1450000.0,362500.0,27.0,73.0,4.0,ZenithMicro GNQ 28,microfinance,CMR,defaut,442.0,789.0,1.0,0.0,3.0,0.0,0.25,0.0,181.0,15.0,162600.0,145900.0,1.5,MTN,49.0,0,1,0,5.868034508142219,0.8477629285299244,0.0054945054945054,0.0,172100.0,0.0628706395173273,1
FIN-1041-1432,48,GAB,Commerce,30000.0,115.0,0.351,809.0,0,,Rural,2024-12-30,0,3570000.0,892500.0,18.0,103.0,4.0,AllianceFin GAB 22,mobile_money,CAF,defaut,568.0,503.0,3.0,0.0,1.0,0.0,0.75,0.0,565.0,8.0,20100.0,19600.0,18.9,MTN,38.0,0,1,0,69.24131511185031,0.6533333333333333,0.0017667844522968,0.0,30000.0,0.06285897276481978,1
FIN-1010-1502,47,CMR,Service,218500.0,106.0,0.105,,0,58.9,Rural,2025-05-20,0,1935000.0,483750.0,13.0,112.0,4.0,SolidaCredit GAB 9,banque,CMR,defaut,493.0,125.0,3.0,0.0,1.0,0.0,0.75,0.0,19.0,13.0,66800.0,57300.0,12.4,CAMTEL,16.0,1,1,0,35.13184546629708,0.2622425629290618,0.05,0.0,218500.0,0.06249888020411665,1
FIN-1036-1451,22,COG,Artisanat,962500.0,16.0,0.158,755.0,0,86.4,Peri-urbain,2025-10-15,1,2235000.0,745000.0,12.0,106.0,3.0,EsperoFin CMR 32,banque,CMR,restructure,606.0,532.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0,642.0,18.0,23700.0,26600.0,36.2,MIXTE,2.0,0,1,0,39.76976484978557,0.0276363636363636,0.0015552099533437,0.0,962500.0,0.06237760831604189,1
FIN-1004-1817,75,GAB,Agriculture,149900.0,30.0,0.42,828.0,3,71.0,Urbain,2023-09-19,0,2085000.0,417000.0,21.0,97.0,5.0,CreditPop CMR 10,microfinance,CMR,restructure,440.0,1128.0,2.0,0.0,3.0,0.0,0.4,0.0,32.0,5.0,49300.0,45600.0,31.8,MTN,22.0,0,0,0,99.70871606654696,0.3042028018679119,0.0303030303030303,0.0,37475.0,0.0623632564078106,1
FIN-1045-1751,55,CMR,Commerce,87100.0,70.0,0.594,667.0,3,41.0,Peri-urbain,2025-02-14,0,3750000.0,937500.0,14.0,116.0,4.0,MicroFin TCD 12,banque,COG,restructure,681.0,55.0,2.0,0.0,2.0,0.0,0.5,0.0,45.0,10.0,61500.0,71800.0,24.7,MTN,51.0,0,0,0,97.59571984896124,0.8243398392652124,0.0217391304347826,0.0,21775.0,0.06211183616940186,1
FIN-1000-1003,41,COG,Agriculture,55300.0,101.0,2.89,801.0,2,14.6,Urbain,2025-12-30,0,2060000.0,1030000.0,6.0,95.0,2.0,AfriFin CAF 14,microfinance,CAF,defaut,464.0,375.0,2.0,0.0,0.0,0.0,1.0,0.0,890.0,,,,,,,0,0,0,,,0.0011223344556677,1.89,18433.33333333333,0.06207610574585776,1
FIN-1000-1759,32,CMR,Agriculture,109800.0,101.0,0.236,525.0,3,90.4,Rural,2024-12-26,0,1640000.0,410000.0,21.0,110.0,4.0,MicroFin CMR 14,microfinance,CAF,restructure,678.0,1144.0,1.0,0.0,3.0,0.0,0.25,0.0,238.0,14.0,168900.0,165200.0,19.0,ORANGE,40.0,0,0,0,70.55786926738185,1.5045537340619308,0.00418410041841,0.0,27450.0,0.06194157976574666,1
FIN-1030-1100,57,GAB,Service,1730600.0,118.0,0.57,,0,37.5,Peri-urbain,2025-06-15,0,1550000.0,387500.0,10.0,101.0,4.0,ZenithMicro GAB 6,banque,CAF,restructure,569.0,635.0,2.0,0.0,2.0,0.0,0.5,0.0,63.0,,,,,,,1,1,0,,,0.015625,0.0,1730600.0,0.06132937486498091,1
FIN-1019-1735,33,GAB,Artisanat,795200.0,30.0,0.162,836.0,0,80.3,Urbain,2025-11-16,0,1175000.0,391666.6666666667,10.0,99.0,3.0,FondasFin COG 2,microfinance,CAF,restructure,632.0,144.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,765.0,7.0,192700.0,218700.0,42.9,MTN,35.0,0,1,0,153.73296245976712,0.2750251509054326,0.0013054830287206,0.0,795200.0,0.06130495008111492,1
FIN-1008-1687,56,CMR,Artisanat,733700.0,33.0,0.442,565.0,1,,Urbain,2025-05-13,0,1530000.0,382500.0,18.0,117.0,4.0,MicroFin CMR 14,microfinance,CAF,restructure,678.0,1144.0,3.0,0.0,1.0,0.0,0.75,0.0,10.0,6.0,34800.0,41200.0,16.0,ORANGE,79.0,0,0,0,70.1124261547821,0.0561537413111626,0.0909090909090909,0.0,366850.0,0.06124254753968683,1
FIN-1033-1576,75,CMR,Artisanat,271500.0,68.0,0.389,783.0,0,78.1,Urbain,2023-09-26,0,2650000.0,662500.0,14.0,104.0,4.0,SolidaCredit CAF 9,cooperative,CMR,defaut,611.0,318.0,2.0,0.0,2.0,0.0,0.5,0.0,113.0,6.0,19100.0,21000.0,21.0,ORANGE,74.0,0,1,0,90.66725038426252,0.0773480662983425,0.0087719298245614,0.0,271500.0,0.06075628707415204,1
FIN-1019-1546,26,GAB,Service,165000.0,,0.083,729.0,3,65.6,Urbain,2025-03-21,0,1000000.0,250000.0,16.0,81.0,4.0,SolidaCredit CAF 1,banque,GAB,restructure,530.0,1146.0,1.0,0.0,3.0,0.0,0.25,0.0,1281.0,13.0,7200.0,7200.0,14.8,ORANGE,74.0,0,0,1,63.89882408033739,0.0436363636363636,0.000780031201248,0.0,41250.0,0.06039739508429032,1
FIN-1031-1787,44,CMR,Commerce,56100.0,82.0,0.262,679.0,0,23.2,Rural,2024-07-18,0,1035000.0,258750.0,19.0,115.0,4.0,SolidaCredit GAB 18,banque,GAB,restructure,453.0,557.0,2.0,0.0,2.0,0.0,0.5,0.0,789.0,14.0,168600.0,180900.0,52.4,MTN,70.0,0,1,0,223.36442555696493,3.2245989304812834,0.0012658227848101,0.0,56100.0,0.0600428909629368,1
FIN-1022-1283,33,GAB,Agriculture,563400.0,40.0,0.218,680.0,0,20.4,Campagne,2024-07-25,0,980000.0,245000.0,11.0,103.0,4.0,MicroFin GAB 39,banque,CMR,restructure,627.0,1057.0,1.0,0.0,3.0,0.0,0.25,0.0,1226.0,4.0,19900.0,17100.0,9.4,MTN,66.0,0,1,0,39.52411062227508,0.0303514376996805,0.0008149959250203,0.0,563400.0,0.059629283374236675,1
FIN-1019-1079,49,CMR,Commerce,1123200.0,80.0,0.237,849.0,1,,Rural,2023-05-21,1,1045000.0,348333.3333333333,10.0,116.0,3.0,EsperoFin TCD 2,mobile_money,GAB,restructure,575.0,1171.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0,52.0,4.0,17700.0,17000.0,11.3,ORANGE,5.0,0,0,0,20.246882002277022,0.0151353276353276,0.0188679245283018,0.0,561600.0,0.059617628888981034,1
FIN-1027-1942,19,CMR,Agriculture,30000.0,113.0,0.727,720.0,4,47.9,Rural,2025-11-06,0,2130000.0,710000.0,13.0,47.0,3.0,KamoFin CMR 10,banque,GNQ,restructure,454.0,1004.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,269.0,8.0,197800.0,177300.0,15.4,ORANGE,62.0,0,0,0,63.8042747864296,5.91,0.0037037037037037,0.0,6000.0,0.05950918412125217,1
FIN-1007-1530,24,CMR,Commerce,226500.0,48.0,0.451,369.0,0,49.4,Urbain,2025-08-23,0,3265000.0,544166.6666666666,23.0,71.0,6.0,BarakaCredit TCD 5,cooperative,COG,defaut,522.0,175.0,5.0,0.0,1.0,0.0,0.8333333333333334,0.0,128.0,8.0,85400.0,73600.0,53.2,MIXTE,70.0,0,1,0,226.774569458598,0.3249448123620309,0.0077519379844961,0.0,226500.0,0.05897427489916418,1
FIN-1040-1553,58,GAB,Elevage,968300.0,8.0,0.466,670.0,1,59.0,Urbain,2022-12-21,0,2210000.0,552500.0,14.0,116.0,4.0,ProximaCredit CMR 34,mobile_money,CAF,defaut,713.0,759.0,2.0,0.0,2.0,0.0,0.5,0.0,72.0,12.0,16700.0,18700.0,55.6,MTN,8.0,0,0,0,122.1656864998938,0.0193121966332748,0.0136986301369863,0.0,484150.0,0.05868094020051684,1
FIN-1028-1616,44,CMR,Agriculture,58400.0,72.0,1.534,751.0,1,,Rural,2025-12-25,1,2425000.0,485000.0,17.0,96.0,5.0,FondasFin TCD 22,banque,TCD,defaut,440.0,502.0,5.0,0.0,0.0,0.0,1.0,0.0,903.0,9.0,75500.0,79400.0,12.9,ORANGE,50.0,0,0,0,50.7205506621438,1.3595890410958904,0.0011061946902654,0.534,29200.0,0.05817776386041118,1
FIN-1002-1852,19,CAF,Agriculture,85600.0,114.0,0.125,681.0,0,35.3,Peri-urbain,2025-11-01,0,1700000.0,425000.0,11.0,110.0,4.0,FondasFin COG 2,microfinance,CAF,defaut,632.0,144.0,4.0,0.0,0.0,0.0,1.0,0.0,454.0,12.0,172400.0,179500.0,43.7,ORANGE,36.0,0,1,0,157.7971127825526,2.09696261682243,0.0021978021978021,0.0,85600.0,0.058159679222745564,1
