applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,defaut_paiement,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois,flag_primo_demandeur,flag_no_credit_history,flag_anciennete_emploi_missing,score_regularite_pondere,flux_sortant_sur_revenu,anciennete_credit_normalisee,indice_surendettement,revenu_par_credit_actif,anomaly_score,is_anomaly
FIN-1002-1638,24,CAF,Service,438100.0,27.0,0.496,528.0,2,,Peri-urbain,2022-09-19,0,205000.0,102500.0,0.0,0.0,2.0,PretRapide CMR 35,microfinance,CMR,rembourse,698.0,869.0,0.0,2.0,0.0,0.0,0.0,1.0,506.0,,,,,,,0,0,0,,,0.0019723865877712,0.0,146033.33333333334,-0.16500914582101356,0
FIN-1006-1116,41,CMR,Elevage,135400.0,12.0,0.133,754.0,1,31.3,Urbain,2022-09-19,0,50000.0,50000.0,0.0,0.0,1.0,FondasFin CAF 12,microfinance,CMR,en_cours,677.0,1181.0,0.0,0.0,0.0,1.0,0.0,0.0,193.0,28.0,29900.0,21400.0,76.0,MTN,70.0,0,0,0,323.96367065514,0.1580502215657311,0.0051546391752577,0.0,67700.0,-0.0994210975757373,0
FIN-1001-1018,36,CMR,Commerce,122600.0,41.0,0.229,501.0,2,,Peri-urbain,2022-09-19,0,,,,,,,,,,,,,,,,,,,8.0,28000.0,24600.0,45.3,ORANGE,76.0,0,0,0,196.7743856099719,0.200652528548124,,0.0,40866.66666666666,-0.17846299048555375,0
FIN-1018-1058,24,TCD,Commerce,249300.0,5.0,0.188,336.0,1,,Rural,2022-09-19,0,,,,,,,,,,,,,,,,,,,12.0,120200.0,64400.0,48.3,ORANGE,79.0,0,0,0,211.65188645474845,0.2583233052547132,,0.0,124650.0,-0.16239268609473284,0
FIN-1046-1207,19,CMR,Commerce,207300.0,94.0,0.22,,4,,Urbain,2022-09-19,0,,,,,,,,,,,,,,,,,,,13.0,72400.0,62200.0,71.7,ORANGE,74.0,1,0,0,309.56389774055344,0.3000482392667631,,0.0,41460.0,-0.1475372322053694,0
FIN-1044-1403,43,CMR,Commerce,189900.0,3.0,0.132,749.0,1,,Peri-urbain,2022-09-19,0,125000.0,125000.0,0.0,0.0,1.0,CapSud GAB 19,cooperative,CMR,en_cours,718.0,230.0,0.0,0.0,0.0,1.0,0.0,0.0,664.0,21.0,68100.0,38000.0,87.7,MTN,34.0,0,0,0,311.8040249926216,0.2001053185887309,0.0015037593984962,0.0,94950.0,-0.1151815768548008,0
FIN-1004-1506,35,CMR,Commerce,68300.0,84.0,0.147,307.0,1,73.1,Semi-urbain,2022-09-19,0,730000.0,243333.3333333333,0.0,0.0,3.0,ZenithMicro COG 4,mobile_money,COG,rembourse,662.0,697.0,0.0,3.0,0.0,0.0,0.0,1.0,21.0,9.0,136700.0,98600.0,55.4,MTN,71.0,0,0,0,236.92730299348943,1.4436310395314789,0.0454545454545454,0.0,34150.0,-0.092404106529344,0
FIN-1041-1601,34,CMR,Agriculture,184700.0,7.0,0.097,406.0,1,15.1,Peri-urbain,2022-09-19,0,1715000.0,857500.0,0.0,0.0,2.0,AfriFin GNQ 22,microfinance,CMR,en_cours,650.0,205.0,0.0,0.0,0.0,2.0,0.0,0.0,142.0,,,,,,,0,0,0,,,0.0069930069930069,0.0,92350.0,-0.0928628164355097,0
FIN-1008-1627,51,TCD,Agriculture,95500.0,97.0,0.422,397.0,2,,Urbain,2022-09-19,0,130000.0,130000.0,0.0,0.0,1.0,EsperoFin CMR 32,banque,CMR,rembourse,606.0,532.0,0.0,1.0,0.0,0.0,0.0,1.0,488.0,,,,,,,0,0,0,,,0.0020449897750511,0.0,31833.33333333333,-0.18443798426232927,0
FIN-1012-1951,70,CMR,Elevage,30000.0,118.0,0.417,742.0,1,53.3,Rural,2022-09-19,0,545000.0,181666.66666666663,0.0,0.0,3.0,EsperoFin TCD 25,mobile_money,GNQ,rembourse,617.0,1005.0,0.0,3.0,0.0,0.0,0.0,1.0,63.0,39.0,76200.0,38500.0,71.6,MTN,65.0,0,0,0,299.979279529092,1.2833333333333334,0.015625,0.0,15000.0,-0.1208799003771539,0
FIN-1006-1461,69,COG,Service,422400.0,13.0,0.359,611.0,3,,Urbain,2022-09-19,0,1325000.0,441666.6666666667,0.0,0.0,3.0,NovaMoney GAB 19,banque,CMR,en_cours,461.0,916.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,460.0,8.0,210600.0,175100.0,47.7,MIXTE,44.0,0,0,0,181.57780076204423,0.4145359848484848,0.0021691973969631,0.0,105600.0,-0.10002893462230611,0
FIN-1040-1634,24,TCD,Artisanat,341100.0,108.0,0.314,598.0,2,,Peri-urbain,2022-09-19,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,113700.0,-0.1938213243908457,0
FIN-1018-1666,30,CMR,Service,648000.0,27.0,0.086,450.0,3,55.0,Peri-urbain,2022-09-19,0,1735000.0,578333.3333333334,11.0,119.0,3.0,BarakaCredit TCD 18,mobile_money,GNQ,restructure,445.0,1131.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0,302.0,15.0,31500.0,29700.0,19.8,ORANGE,3.0,0,0,0,27.448628350173838,0.0458333333333333,0.0033003300330033,0.0,162000.0,0.027221223619306567,1
FIN-1016-1424,57,COG,Artisanat,257100.0,39.0,0.12,660.0,2,88.0,Urbain,2022-09-19,0,175000.0,175000.0,0.0,0.0,1.0,AfriFin TCD 35,microfinance,CMR,rembourse,481.0,145.0,0.0,1.0,0.0,0.0,0.0,1.0,900.0,,,,,,,0,0,0,,,0.0011098779134295,0.0,85700.0,-0.16532373999391758,0
FIN-1047-1336,75,CMR,Commerce,147700.0,30.0,0.175,503.0,0,84.5,Peri-urbain,2022-09-19,0,2060000.0,686666.6666666666,0.0,0.0,3.0,AfriFin CAF 21,microfinance,GAB,rembourse,599.0,1054.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,240.0,,,,,,,0,1,0,,,0.0041493775933609,0.0,147700.0,-0.09977608400206067,0
FIN-1022-1114,63,COG,Service,150800.0,0.0,0.155,366.0,4,,Peri-urbain,2022-09-19,0,905000.0,905000.0,0.0,0.0,1.0,AfriFin CAF 21,microfinance,GAB,rembourse,599.0,1054.0,0.0,1.0,0.0,0.0,0.0,1.0,323.0,35.0,149800.0,115000.0,,MTN,39.0,0,0,0,,0.7625994694960212,0.0030864197530864,0.0,30160.0,-0.1382808838511564,0
FIN-1030-1273,66,GAB,Agriculture,551300.0,79.0,0.21,776.0,2,57.5,Rural,2022-09-19,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,183766.66666666663,-0.18841256639404041,0
FIN-1045-1686,71,COG,Commerce,96300.0,45.0,2.365,,1,63.3,Rural,2022-09-19,0,300000.0,300000.0,2.0,75.0,1.0,AfriFin CAF 14,microfinance,CAF,defaut,464.0,375.0,1.0,0.0,0.0,0.0,1.0,0.0,428.0,,,,,,,1,0,0,,,0.0023310023310023,1.3650000000000002,48150.0,-0.004715053944693293,0
FIN-1005-1454,46,TCD,Commerce,248200.0,117.0,0.423,638.0,1,42.9,Urbain,2022-09-19,0,,,,,,,,,,,,,,,,,,,40.0,208800.0,120000.0,63.4,MTN,60.0,0,0,0,260.6294029885879,0.48348106365834,,0.0,124100.0,-0.1672314011258712,0
FIN-1025-1478,48,CMR,Agriculture,210000.0,32.0,0.206,319.0,1,,Rural,2022-09-19,0,,,,,,,,,,,,,,,,,,,19.0,200200.0,140700.0,94.4,ORANGE,27.0,0,0,0,314.5601057605393,0.67,,0.0,105000.0,-0.15513655744692217,0
FIN-1004-1123,74,CMR,Service,267000.0,119.0,0.156,,2,86.5,Urbain,2022-09-19,0,1205000.0,602500.0,0.0,0.0,2.0,ProximaCredit TCD 49,mobile_money,CMR,rembourse,521.0,521.0,0.0,2.0,0.0,0.0,0.0,1.0,355.0,13.0,58200.0,32600.0,77.6,ORANGE,8.0,1,0,0,170.50462720129062,0.1220973782771535,0.0028089887640449,0.0,89000.0,-0.11992463919911378,0
FIN-1007-1541,28,CMR,Agriculture,80000.0,31.0,0.145,769.0,1,47.7,Rural,2022-09-19,0,,,,,,,,,,,,,,,,,,,42.0,85300.0,52000.0,76.6,ORANGE,10.0,0,0,0,183.6787778963552,0.65,,0.0,40000.0,-0.17412247546885012,0
FIN-1020-1135,33,CMR,Service,49600.0,80.0,0.26,834.0,1,43.7,Urbain,2022-09-19,0,,,,,,,,,,,,,,,,,,,28.0,79100.0,44000.0,93.4,ORANGE,9.0,0,0,0,215.0614476856439,0.8870967741935484,,0.0,24800.0,-0.16783275549509435,0
FIN-1014-1586,71,COG,Service,99200.0,53.0,0.196,679.0,2,47.7,Rural,2022-09-19,0,,,,,,,,,,,,,,,,,,,57.0,144600.0,92300.0,68.1,MTN,81.0,0,0,0,300.0975807386956,0.9304435483870968,,0.0,33066.666666666664,-0.15535745155418662,0
FIN-1021-1619,32,CMR,Agriculture,297500.0,24.0,2.103,350.0,1,40.1,Urbain,2022-09-19,0,265000.0,265000.0,0.0,0.0,1.0,SolidaCredit GAB 23,microfinance,COG,rembourse,565.0,761.0,0.0,1.0,0.0,0.0,0.0,1.0,553.0,10.0,44400.0,23300.0,51.6,ORANGE,84.0,0,0,0,229.2408048349004,0.0783193277310924,0.0018050541516245,1.1030000000000002,148750.0,-0.08658979676476569,0
FIN-1013-1539,68,TCD,Agriculture,522000.0,45.0,0.181,475.0,1,,Peri-urbain,2022-09-19,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,261000.0,-0.19453472478244183,0
FIN-1016-1481,55,CAF,Agriculture,,90.0,0.117,759.0,0,87.5,Peri-urbain,2022-09-19,0,1150000.0,1150000.0,0.0,0.0,1.0,MicroFin GNQ 42,microfinance,COG,rembourse,605.0,1083.0,0.0,1.0,0.0,0.0,0.0,1.0,226.0,,,,,,,0,1,0,,,0.0044052863436123,0.0,,-0.13285880130212585,0
FIN-1038-1460,59,GAB,Service,309500.0,32.0,0.106,415.0,2,53.3,Rural,2022-09-19,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,103166.66666666669,-0.1970983997754931,0
FIN-1000-1262,21,CMR,Commerce,154800.0,61.0,0.181,699.0,1,,Urbain,2022-09-19,0,230000.0,230000.0,0.0,0.0,1.0,SolidaCredit GAB 4,mobile_money,GAB,rembourse,479.0,650.0,0.0,1.0,0.0,0.0,0.0,1.0,483.0,18.0,174500.0,149900.0,91.1,MTN,20.0,0,0,0,277.3559940766038,0.968346253229974,0.0020661157024793,0.0,77400.0,-0.14204173589231517,0
FIN-1017-1350,44,CMR,Commerce,117900.0,101.0,0.305,,0,57.6,Urbain,2022-09-19,0,,,,,,,,,,,,,,,,,,,27.0,63900.0,32400.0,96.0,ORANGE,3.0,1,1,0,133.0842586675095,0.2748091603053435,,0.0,117900.0,-0.14084999685664878,0
FIN-1014-1345,53,CMR,Commerce,244400.0,29.0,0.29,683.0,1,48.2,Urbain,2022-09-19,0,515000.0,257500.0,0.0,0.0,2.0,AllianceFin CMR 39,banque,CMR,rembourse,679.0,672.0,0.0,2.0,0.0,0.0,0.0,1.0,712.0,27.0,184700.0,105000.0,68.4,MTN,70.0,0,0,0,291.567303589626,0.4296235679214402,0.0014025245441795,0.0,122200.0,-0.15859441465257157,0
FIN-1007-1974,33,CAF,Artisanat,45700.0,0.0,0.059,,3,57.2,Peri-urbain,2022-09-19,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,0.0,11425.0,-0.16776912851873743,0
FIN-1003-1770,19,TCD,Service,52700.0,52.0,0.315,639.0,2,96.6,Peri-urbain,2022-09-19,0,,,,,,,,,,,,,,,,,,,20.0,73000.0,44300.0,73.7,MTN,83.0,0,0,0,326.5511980747522,0.8406072106261859,,0.0,17566.666666666668,-0.15951731804141406,0
FIN-1037-1605,40,CMR,Artisanat,159000.0,48.0,0.193,676.0,2,21.0,Urbain,2022-09-20,1,975000.0,325000.0,0.0,0.0,3.0,KamoFin GNQ 42,mobile_money,CMR,rembourse,518.0,438.0,0.0,3.0,0.0,0.0,0.0,1.0,79.0,,,,,,,0,0,0,,,0.0125,0.0,53000.0,-0.1612767089555604,0
FIN-1040-1367,24,GAB,Agriculture,255200.0,74.0,0.187,374.0,1,,Urbain,2022-09-20,0,,,,,,,,,,,,,,,,,,,45.0,202200.0,134000.0,79.9,MTN,77.0,0,0,0,348.1010352524984,0.5250783699059561,,0.0,127600.0,-0.15306670689667717,0
FIN-1041-1185,25,CMR,Commerce,246200.0,109.0,0.162,372.0,1,88.1,Rural,2022-09-20,0,105000.0,105000.0,0.0,0.0,1.0,PretRapide COG 15,microfinance,CAF,rembourse,718.0,308.0,0.0,1.0,0.0,0.0,0.0,1.0,197.0,42.0,52300.0,42900.0,50.4,ORANGE,50.0,0,0,0,198.164011889306,0.1742485783915515,0.005050505050505,0.0,123100.0,-0.12850489195401027,0
FIN-1029-1331,42,GAB,Elevage,432100.0,89.0,0.6,669.0,1,,Rural,2022-09-20,0,1945000.0,972500.0,6.0,69.0,2.0,SolidaCredit GAB 9,banque,CMR,restructure,493.0,125.0,1.0,0.0,1.0,0.0,0.5,0.0,28.0,,,,,,,0,0,0,,,0.0344827586206896,0.0,216050.0,-0.03421843314622164,0
FIN-1025-1364,39,CMR,Agriculture,317300.0,14.0,0.509,583.0,0,54.6,Urbain,2022-09-20,0,1465000.0,732500.0,0.0,0.0,2.0,PretRapide CMR 7,banque,GAB,en_cours,562.0,196.0,0.0,1.0,0.0,1.0,0.0,0.5,756.0,9.0,67500.0,52100.0,29.5,MTN,21.0,0,1,0,91.18575237407032,0.1641979199495745,0.0013210039630118,0.0,317300.0,-0.10871867218193887,0
FIN-1018-1503,45,CMR,Commerce,187400.0,111.0,0.172,342.0,0,69.9,Urbain,2022-09-20,0,515000.0,171666.66666666666,0.0,0.0,3.0,AllianceFin COG 8,banque,GAB,rembourse,663.0,709.0,0.0,3.0,0.0,0.0,0.0,1.0,29.0,,,,,,,0,1,0,,,0.0333333333333333,0.0,187400.0,-0.1128846166253602,0
FIN-1005-1611,32,COG,Artisanat,54300.0,114.0,0.273,642.0,2,41.9,Peri-urbain,2022-09-20,0,,,,,,,,,,,,,,,,,,,45.0,40700.0,33000.0,55.4,MTN,41.0,0,0,0,207.0668968528986,0.6077348066298343,,0.0,18100.0,-0.17629493158329956,0
FIN-1021-1931,32,GAB,Commerce,1225900.0,27.0,0.388,675.0,1,51.4,Peri-urbain,2022-09-20,0,2410000.0,2410000.0,5.0,62.0,1.0,ProximaCredit TCD 8,banque,TCD,defaut,521.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,973.0,12.0,22500.0,21000.0,35.1,ORANGE,62.0,0,0,0,145.4240288963428,0.0171302716371645,0.0010266940451745,0.0,612950.0,0.028051036662571693,1
FIN-1027-1651,73,TCD,Agriculture,279200.0,105.0,0.374,365.0,0,57.3,Peri-urbain,2022-09-20,0,,,,,,,,,,,,,,,,,,,46.0,73900.0,39800.0,52.0,MIXTE,54.0,0,1,0,208.3813256320885,0.1425501432664756,,0.0,279200.0,-0.15725084572521147,0
FIN-1036-1039,27,CMR,Commerce,40400.0,43.0,0.214,378.0,2,,Rural,2022-09-20,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,13466.666666666666,-0.19411810453311523,0
FIN-1029-1392,31,GNQ,Agriculture,953700.0,0.0,0.51,842.0,1,92.6,Rural,2022-09-20,0,885000.0,442500.0,0.0,0.0,2.0,CapSud CMR 22,banque,CAF,rembourse,528.0,497.0,0.0,2.0,0.0,0.0,0.0,1.0,538.0,20.0,91000.0,80900.0,74.1,MIXTE,21.0,0,0,0,229.0462457938512,0.0848275138932578,0.0018552875695732,0.0,476850.0,-0.1092703063510731,0
FIN-1002-1005,57,TCD,Agriculture,95500.0,23.0,0.477,799.0,1,46.9,Urbain,2022-09-20,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,47750.0,-0.1933861377747101,0
FIN-1048-1740,67,TCD,Commerce,30000.0,52.0,0.15,,2,,Peri-urbain,2022-09-20,0,85000.0,85000.0,1.0,44.0,1.0,PretRapide GAB 45,microfinance,CMR,restructure,617.0,1185.0,0.0,0.0,1.0,0.0,0.0,0.0,969.0,18.0,43500.0,46000.0,,CAMTEL,12.0,1,0,0,,1.5333333333333334,0.0010309278350515,0.0,10000.0,-0.0491210895353662,0
FIN-1035-1263,34,CMR,Agriculture,243700.0,19.0,0.159,,0,55.9,Semi-urbain,2022-09-20,0,400000.0,400000.0,0.0,0.0,1.0,AfriFin TCD 39,mobile_money,COG,rembourse,503.0,1059.0,0.0,1.0,0.0,0.0,0.0,1.0,308.0,11.0,230100.0,121900.0,74.2,ORANGE,58.0,1,1,0,302.5532783378044,0.5002051702913418,0.0032362459546925,0.0,243700.0,-0.09748927888412046,0
FIN-1004-1466,46,CMR,Commerce,69600.0,48.0,0.185,826.0,2,9.2,Peri-urbain,2022-09-20,0,990000.0,495000.0,0.0,0.0,2.0,FondasFin COG 9,mobile_money,GAB,rembourse,658.0,124.0,0.0,2.0,0.0,0.0,0.0,1.0,303.0,37.0,59000.0,45500.0,62.1,MTN,65.0,0,0,0,260.177559479841,0.6537356321839081,0.0032894736842105,0.0,23200.0,-0.13739644932919393,0
FIN-1038-1388,44,GAB,Service,411700.0,6.0,0.288,,3,75.9,Urbain,2022-09-20,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,0.0,102925.0,-0.16961282832888797,0
FIN-1019-1741,40,RCA,Agriculture,1244100.0,118.0,0.251,748.0,0,,Rural,2022-09-20,0,,,,,,,,,,,,,,,,,,,22.0,146700.0,73400.0,57.4,ORANGE,8.0,0,1,0,126.120690739099,0.0589984727915762,,0.0,1244100.0,-0.09272203484270924,0
FIN-1004-1384,62,CAF,Commerce,464800.0,40.0,0.291,787.0,1,72.5,Peri-urbain,2022-09-20,0,455000.0,455000.0,0.0,0.0,1.0,AllianceFin GAB 22,mobile_money,CAF,en_cours,568.0,503.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,,,,,,,0,0,0,,,0.03125,0.0,232400.0,-0.1378308325639277,0
FIN-1018-1805,69,GAB,Commerce,371100.0,0.0,0.261,603.0,0,,Urbain,2022-09-20,0,,,,,,,,,,,,,,,,,,,19.0,47600.0,39100.0,49.3,MTN,83.0,0,1,0,218.43926818297533,0.1053624360010778,,0.0,371100.0,-0.15139432739346909,0
FIN-1022-1875,26,CAF,Agriculture,539100.0,97.0,0.135,739.0,1,70.3,Peri-urbain,2022-09-20,0,470000.0,470000.0,0.0,0.0,1.0,AllianceFin TCD 33,cooperative,GAB,rembourse,485.0,182.0,0.0,1.0,0.0,0.0,0.0,1.0,449.0,,,,,,,0,0,0,,,0.0022222222222222,0.0,269550.0,-0.16798882345445965,0
FIN-1018-1566,48,GAB,Commerce,39800.0,106.0,0.128,,3,,Peri-urbain,2022-09-20,0,115000.0,115000.0,0.0,0.0,1.0,MicroFin CAF 5,banque,COG,rembourse,486.0,162.0,0.0,1.0,0.0,0.0,0.0,1.0,250.0,,,,,,,1,0,0,,,0.0039840637450199,0.0,9950.0,-0.1413587995091357,0
FIN-1037-1327,60,GAB,Agriculture,269800.0,57.0,0.023,430.0,0,15.9,Urbain,2022-09-20,0,910000.0,910000.0,0.0,0.0,1.0,AfriFin CMR 24,mobile_money,GAB,rembourse,524.0,396.0,0.0,1.0,0.0,0.0,0.0,1.0,900.0,,,,,,,0,1,0,,,0.0011098779134295,0.0,269800.0,-0.13623656592982542,0
FIN-1024-1006,49,CMR,Commerce,326300.0,95.0,0.339,354.0,1,25.5,Rural,2022-09-20,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,163150.0,-0.1853383096331404,0
FIN-1048-1474,25,CMR,Artisanat,148600.0,84.0,0.611,688.0,0,58.5,Rural,2022-09-20,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,0.0,148600.0,-0.1798409919625062,0
FIN-1025-1330,49,TCD,Agriculture,70600.0,115.0,0.245,679.0,3,,Urbain,2022-09-20,0,335000.0,335000.0,0.0,0.0,1.0,BarakaCredit CMR 48,mobile_money,CAF,en_cours,597.0,1069.0,0.0,0.0,0.0,1.0,0.0,0.0,840.0,57.0,48300.0,39200.0,82.2,MTN,73.0,0,0,0,353.7941506613828,0.5552407932011332,0.0011890606420927,0.0,17650.0,-0.09755405784782584,0
FIN-1034-1519,56,CMR,Service,358700.0,71.0,0.245,535.0,2,58.5,Rural,2022-09-20,0,,,,,,,,,,,,,,,,,,,12.0,12200.0,11700.0,16.9,MTN,53.0,0,0,0,67.41383038693624,0.0326177864510733,,0.0,119566.66666666669,-0.15629529987408836,0
FIN-1025-1353,34,CMR,Agriculture,55200.0,1.0,0.247,664.0,0,,Urbain,2022-09-20,0,145000.0,145000.0,0.0,0.0,1.0,AfriFin COG 37,microfinance,GAB,rembourse,513.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,,,,,,,0,1,0,,,0.2,0.0,55200.0,-0.09618359391133041,0
FIN-1027-1971,31,COG,Commerce,144600.0,102.0,0.432,389.0,0,79.4,Urbain,2022-09-20,0,100000.0,100000.0,0.0,0.0,1.0,NovaMoney CMR 14,banque,COG,rembourse,533.0,709.0,0.0,1.0,0.0,0.0,0.0,1.0,442.0,49.0,91700.0,78500.0,59.1,MTN,20.0,0,1,0,179.9312760694543,0.5428769017980636,0.0022573363431151,0.0,144600.0,-0.13222239298312183,0
FIN-1044-1642,64,CMR,Agriculture,58300.0,120.0,0.161,497.0,1,65.6,Rural,2022-09-20,0,1125000.0,375000.0,7.0,75.0,3.0,MicroFin GAB 46,mobile_money,CMR,defaut,661.0,528.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,78.0,6.0,15700.0,13700.0,19.6,MTN,58.0,0,0,0,79.91973390055212,0.2349914236706689,0.0126582278481012,0.0,29150.0,-0.015672849269519284,0
FIN-1039-1464,29,CMR,Artisanat,76100.0,44.0,0.289,654.0,2,,Urbain,2022-09-20,0,270000.0,270000.0,0.0,0.0,1.0,CapSud CAF 10,microfinance,CMR,en_cours,451.0,1086.0,0.0,0.0,0.0,1.0,0.0,0.0,530.0,23.0,35000.0,22600.0,42.4,MTN,5.0,0,0,0,75.97060149526953,0.2969776609724047,0.0018832391713747,0.0,25366.666666666668,-0.10884429589769756,0
FIN-1025-1836,41,GAB,Commerce,608200.0,53.0,0.204,671.0,2,,Rural,2022-09-20,0,955000.0,318333.3333333333,0.0,0.0,3.0,ProximaCredit TCD 8,banque,TCD,rembourse,521.0,32.0,0.0,3.0,0.0,0.0,0.0,1.0,110.0,26.0,74600.0,49500.0,85.1,MTN,42.0,0,0,0,320.07812984552214,0.0813877014140085,0.009009009009009,0.0,202733.3333333333,-0.1502516531858547,0
FIN-1003-1934,53,CMR,Commerce,206400.0,67.0,0.085,461.0,6,88.6,Urbain,2022-09-20,0,155000.0,155000.0,0.0,0.0,1.0,SolidaCredit COG 25,microfinance,CAF,en_cours,705.0,333.0,0.0,0.0,0.0,1.0,0.0,0.0,789.0,14.0,111900.0,99200.0,64.5,MTN,46.0,0,0,0,248.3345203102988,0.4806201550387597,0.0012658227848101,0.0,29485.714285714286,-0.0938749705298691,0
FIN-1002-1271,74,GAB,Commerce,222300.0,87.0,0.548,726.0,2,53.9,Urbain,2022-09-20,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,74100.0,-0.19045686824243063,0
FIN-1043-1070,75,COG,Commerce,246300.0,79.0,1.954,497.0,1,55.9,Peri-urbain,2022-09-20,0,345000.0,345000.0,0.0,0.0,1.0,ZenithMicro CAF 23,mobile_money,GAB,rembourse,573.0,1154.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,43.0,36300.0,23600.0,82.7,MTN,14.0,0,0,0,223.9557516311528,0.0958181079983759,0.0333333333333333,0.954,123150.0,-0.07589715773058797,0
FIN-1008-1318,64,CMR,Agriculture,79300.0,10.0,0.347,436.0,4,77.8,Peri-urbain,2022-09-20,0,145000.0,145000.0,0.0,0.0,1.0,AfriFin GAB 28,banque,CMR,rembourse,648.0,425.0,0.0,1.0,0.0,0.0,0.0,1.0,579.0,47.0,28600.0,17900.0,41.0,MTN,26.0,0,0,0,135.1293115061775,0.2257250945775536,0.0017241379310344,0.0,15860.0,-0.12645381803956568,0
FIN-1035-1157,63,CMR,Artisanat,189600.0,5.0,0.243,443.0,2,56.9,Rural,2022-09-21,0,265000.0,265000.0,0.0,0.0,1.0,AllianceFin GNQ 27,microfinance,COG,en_cours,548.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,475.0,43.0,147300.0,106600.0,80.9,MTN,22.0,0,0,0,253.66148206866825,0.5622362869198312,0.0021008403361344,0.0,63200.0,-0.1161983521784602,0
FIN-1036-1717,52,GNQ,Commerce,215300.0,36.0,0.316,,2,59.1,Peri-urbain,2022-09-21,0,2150000.0,1075000.0,0.0,0.0,2.0,CapSud GAB 19,cooperative,CMR,en_cours,718.0,230.0,0.0,0.0,0.0,2.0,0.0,0.0,561.0,,,,,,,1,0,0,,,0.0017793594306049,0.0,71766.66666666667,-0.09358580144115985,0
FIN-1046-1614,25,TCD,Artisanat,69100.0,1.0,0.369,452.0,2,,Urbain,2022-09-21,0,935000.0,935000.0,0.0,0.0,1.0,CapSud GNQ 39,microfinance,CMR,rembourse,613.0,213.0,0.0,1.0,0.0,0.0,0.0,1.0,978.0,38.0,79900.0,64700.0,83.3,ORANGE,25.0,0,0,0,271.39944161718944,0.9363241678726484,0.0010214504596527,0.0,23033.33333333333,-0.13860330645363095,0
FIN-1048-1241,20,COG,Service,118500.0,0.0,1.086,566.0,0,35.4,Semi-urbain,2022-09-21,0,255000.0,85000.0,0.0,0.0,3.0,MicroFin CMR 24,microfinance,CAF,rembourse,681.0,577.0,0.0,3.0,0.0,0.0,0.0,1.0,422.0,51.0,239100.0,196000.0,88.3,ORANGE,28.0,0,1,0,297.3322217878057,1.6540084388185654,0.0023640661938534,0.086,118500.0,-0.03635176305875676,0
FIN-1049-1516,66,CMR,Commerce,257400.0,50.0,0.457,442.0,3,89.3,Urbain,2022-09-21,1,2100000.0,2100000.0,0.0,0.0,1.0,ProximaCredit TCD 16,microfinance,GAB,rembourse,491.0,552.0,0.0,1.0,0.0,0.0,0.0,1.0,603.0,42.0,91600.0,46300.0,49.8,ORANGE,21.0,0,0,0,153.93391417724413,0.1798756798756798,0.0016556291390728,0.0,64350.0,-0.11165781970888483,0
FIN-1040-1762,45,CMR,Commerce,171100.0,68.0,0.742,666.0,1,,Urbain,2022-09-21,0,195000.0,195000.0,0.0,0.0,1.0,CreditPop CMR 25,microfinance,TCD,rembourse,584.0,1020.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,8.0,90900.0,76000.0,78.8,ORANGE,64.0,0,0,0,328.94171686777617,0.4441846873173583,0.0666666666666666,0.0,85550.0,-0.1272778298765857,0
FIN-1045-1088,33,CAF,Artisanat,151300.0,22.0,0.539,,0,39.0,Semi-urbain,2022-09-21,1,,,,,,,,,,,,,,,,,,,51.0,37500.0,24200.0,53.1,MTN,35.0,1,1,0,190.28485563201943,0.1599471249173827,,0.0,151300.0,-0.13500266129363203,0
